"GDP pc","Argentina","Australia","Austria","Belgium","Brazil","Canada","Chile","China","Colombia","Denmark","Egypt","Finland","France","Germany","Greece","Iceland","India","Indonesia","Italy","Japan","Korea","Mexico","Malaysia","Netherlands","New Zealand","Norway","Peru","Philippines","Portugal","Russia","S. Africa","Singapore","Spain","Sri Lanka","Sweden","Switzerland","Taiwan","Turkey","United Kingdom","Uruguay","United States","Venezuela"
"Indexes, 2006=100","YPCINXAR","YPCINXASL","YPCINXAUT","YPCINXBE","YPCINXBR","YPCINXCA","YPCINXCHL","YPCINXCH","YPCINXCO","YPCINXDE","YPCINXEG","YPCINXFI","YPCINXFR","YPCINXGE","YPCINXGR","YPCINXICE","YPCINXIN","YPCINXINO","YPCINXIT","YPCINXJA","YPCINXKO","YPCINXME","YPCINXMY","YPCINXNE","YPCINXNZ","YPCINXNO","YPCINXPE","YPCINXPH","YPCINXPO","YPCINXRS","YPCINXSAF","YPCINXSI","YPCINXSP","YPCINXSR","YPCINXSW","YPCINXSZ","YPCINXTA","YPCINXTU","YPCINXUK","YPCINXUR","YPCINXUS","YPCINXVE"
"1799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.0762185197544141",NA
"1800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.1443339789756188",NA,NA,NA,NA,NA,"3.1521791988532795",NA
"1801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.918088982194849",NA,NA,NA,NA,NA,"3.2114613811716972",NA
"1802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.0256668370652751",NA,NA,NA,NA,NA,"3.2659023408200762",NA
"1803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.9424898892440843",NA,NA,NA,NA,NA,"3.2081964158468272",NA
"1804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.9667433399608458",NA,NA,NA,NA,NA,"3.2042462979737167",NA
"1805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.0632637174731148",NA,NA,NA,NA,NA,"3.2762052589329849",NA
"1806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.1033620620187738",NA,NA,NA,NA,NA,"3.3365469467602278",NA
"1807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.4568091544253372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.962899428851502",NA,NA,NA,NA,NA,"3.3710830865786452",NA
"1808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.648059377778516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.8927163258611945",NA,NA,NA,NA,NA,"3.1259442078237538",NA
"1809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.5598807987858976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.9417685915268463",NA,NA,NA,NA,NA,"3.2850141875926981",NA
"1810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.5248752536575658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.3262552572401942",NA,NA,NA,NA,NA,"3.3794387134618038",NA
"1811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.6141860186114174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.4469209472034885",NA,NA,NA,NA,NA,"3.4503637526757633",NA
"1812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.6301463738427833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.1971772136928989",NA,NA,NA,NA,NA,"3.3887331843436126",NA
"1813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.9688684263284726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.974258227603809",NA,NA,NA,NA,NA,"3.4268037171256434",NA
"1814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.7599773517760768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.1530136085899589",NA,NA,NA,NA,NA,"3.4928846243154847",NA
"1815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.6312764374605315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.2834469100608783",NA,NA,NA,NA,NA,"3.4794345107029798",NA
"1816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.264921533649602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.3129642151982841",NA,NA,NA,NA,NA,"3.3342398949954037",NA
"1817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.3366808331054187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.1809973838886436",NA,NA,NA,NA,NA,"3.3320315241479785",NA
"1818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.3857721524442024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.4537222679075956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.9532525821819582",NA,NA,NA,NA,NA,"3.3411839210064849",NA
"1819",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.4740024444570539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.1061764636770137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.9014796387190036",NA,NA,NA,NA,NA,"3.3341220144301662",NA
"1820",NA,"2.1157389120962451",NA,NA,NA,NA,NA,NA,NA,"5.4273542648566711",NA,NA,"5.4108449823590705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.6172027379542389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.0745243593359826",NA,NA,NA,NA,NA,"3.3146791522034871",NA
"1821",NA,"2.1347425550192649",NA,NA,NA,NA,NA,NA,NA,"5.6585825231300824",NA,NA,"5.7455752370371007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.4635915389983634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.2274115582412723",NA,NA,NA,NA,NA,"3.3676754002473523",NA
"1822",NA,"2.1969995109398797",NA,NA,NA,NA,NA,NA,NA,"5.6798192310049469",NA,NA,"5.3172282404647877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.5336773579593732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.409759568316038",NA,NA,NA,NA,NA,"3.4635537553801861",NA
"1823",NA,"2.271474070632757",NA,NA,NA,NA,NA,NA,NA,"5.5870160831120241",NA,NA,"5.2891906556371246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.9104072029360841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.420708374414168",NA,NA,NA,NA,NA,"3.4244717337419952",NA
"1824",NA,"2.3997106604990641",NA,NA,NA,NA,NA,NA,NA,"5.6922604016080198",NA,NA,"5.1571292833918285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.8549139470591109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5263996703510094",NA,NA,NA,NA,NA,"3.5184537714996154",NA
"1825",NA,"2.5155447014947327",NA,NA,NA,NA,NA,NA,NA,"5.6344227900406638",NA,NA,"5.1826366455626269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.6535624903779365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.4244417014918924",NA,NA,NA,NA,NA,"3.5997407065070517",NA
"1826",NA,"2.5627491658998411",NA,NA,NA,NA,NA,NA,NA,"5.6563841445517324",NA,NA,"5.333429090025275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.7754736506712545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.3770400459512251",NA,NA,NA,NA,NA,"3.6260492780752669",NA
"1827",NA,"2.6401831327922038",NA,NA,NA,NA,NA,NA,NA,"5.7649002674483034",NA,NA,"5.3583783030678012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.235775080700277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.1139980583424989",NA,NA,NA,NA,NA,"3.6424660894467338",NA
"1828",NA,"2.7060965865215998",NA,NA,NA,NA,NA,NA,NA,"5.8200123138589195",NA,NA,"5.0177025167160627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.4143848827752876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.3783313948867244",NA,NA,NA,NA,NA,"3.6409224235766078",NA
"1829",NA,"2.8564352857727999",NA,NA,NA,NA,NA,NA,NA,"5.6543615941380452",NA,NA,"5.289980034267896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.4286430612226457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5137460061780761",NA,NA,NA,NA,NA,"3.5169627335679787",NA
"1830",NA,"3.4728546968129965","5.7098144553079386",NA,NA,NA,NA,NA,NA,"5.6836244593676151",NA,NA,"5.1828084410174826",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.6939642634600762",NA,"2.9076397893190093",NA,NA,NA,NA,NA,NA,NA,NA,"3.4477071668570667",NA,NA,NA,"7.4573723170346335",NA,"3.7801766902468712",NA
"1831",NA,"3.5901199203417473",NA,NA,NA,NA,NA,NA,NA,"5.6418061592839885",NA,NA,"5.1358265576224769",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.2701097146780782",NA,"2.6692743674962762",NA,NA,NA,NA,NA,NA,NA,NA,"3.4113981473839945",NA,NA,NA,"7.7117942629228802",NA,"4.0180517913319589",NA
"1832",NA,"3.6714584594066295",NA,NA,NA,NA,NA,NA,NA,"5.7773834593746214",NA,NA,"5.4995659705976987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.6588997827017185",NA,"2.7054253199848222",NA,NA,NA,NA,NA,NA,NA,NA,"3.2532190517558797",NA,NA,NA,"7.5131406243016876",NA,"4.1705866365184203",NA
"1833",NA,"3.6852603957324401",NA,NA,NA,NA,NA,NA,NA,"5.7224583321562932",NA,NA,"5.4849494990089651",NA,"7.9032878863818725",NA,NA,NA,NA,NA,NA,NA,NA,"8.4638293875286088",NA,"3.0053923128114799",NA,NA,NA,NA,NA,NA,NA,NA,"3.525092776322349",NA,NA,NA,"7.5543185155440549",NA,"4.3196341945061123",NA
"1834",NA,"3.8789294284466842",NA,NA,NA,NA,NA,NA,NA,"5.9708740648746321",NA,NA,"5.408593438746518",NA,"8.41272251844984",NA,NA,NA,NA,NA,NA,NA,NA,"8.5395627948402311",NA,"3.1386557729802993",NA,NA,NA,NA,NA,NA,NA,NA,"3.6349838054886949",NA,NA,NA,"7.8107258088615144",NA,"4.1063045941017124",NA
"1835",NA,"4.7035167536101969",NA,NA,NA,NA,NA,NA,NA,"5.9010817111377074",NA,NA,"5.6808527507566735",NA,"10.993342934983918",NA,NA,NA,NA,NA,NA,NA,NA,"8.5145139945248225",NA,"3.0707919055086399",NA,NA,NA,NA,NA,NA,NA,NA,"3.6062306900665528",NA,NA,NA,"8.1444435073695249",NA,"4.2685434066807773",NA
"1836",NA,"4.619687895268159",NA,NA,NA,NA,NA,NA,NA,"5.8371759875378286",NA,NA,"5.7780520793129382",NA,"10.634080538294095",NA,NA,NA,NA,NA,NA,NA,NA,"8.7982364764471956",NA,"2.9804850367808866",NA,NA,NA,NA,NA,NA,NA,NA,"3.6359923194484223",NA,NA,NA,"8.1913832199736731",NA,"4.3336118449664207",NA
"1837",NA,"4.8461751570117491",NA,NA,NA,NA,NA,NA,NA,"5.9520280043729539",NA,NA,"5.8372920908087922",NA,"10.901847357365529",NA,NA,NA,NA,NA,NA,NA,NA,"9.0065462724668119",NA,"2.983581801030375",NA,NA,NA,NA,NA,NA,NA,NA,"3.5801193274280672",NA,NA,NA,"8.0621296667942239",NA,"4.1911777307443829",NA
"1838",NA,"4.7834571699687745",NA,NA,NA,NA,NA,NA,NA,"5.9358770364988613",NA,NA,"5.9514677445933906",NA,"11.471895882205711",NA,NA,NA,NA,NA,NA,NA,NA,"9.1018868819588654",NA,"2.9896900103076853",NA,NA,NA,NA,NA,NA,NA,NA,"3.4545127729860741",NA,NA,NA,"8.4326418809227999",NA,"4.1542571308496123",NA
"1839",NA,"4.4503695242267183",NA,NA,NA,NA,NA,NA,NA,"5.9771309137734248",NA,NA,"5.8474534563476466",NA,"10.391537874910485",NA,NA,NA,NA,NA,NA,NA,NA,"9.098607761538462",NA,"2.9895863822897248",NA,NA,NA,NA,NA,NA,NA,NA,"3.5396858575912247",NA,NA,NA,"8.7308880541188323",NA,"4.361046828133964",NA
"1840",NA,"5.6749686957440817","6.1934958398111659",NA,NA,NA,NA,NA,NA,"6.1040924710966546",NA,NA,"6.2816984847239556",NA,"9.9404418156051317",NA,NA,NA,NA,NA,NA,NA,NA,"9.1865621576392176",NA,"3.256679504520779",NA,NA,NA,NA,NA,NA,NA,NA,"3.6696590636349748",NA,NA,NA,"8.3923565533798588",NA,"4.1402636744885477",NA
"1841",NA,"4.7852017956719015",NA,NA,NA,NA,NA,NA,NA,"6.052670327062212",NA,NA,"6.0927693207131046",NA,"9.8624937429659472",NA,NA,NA,NA,NA,NA,NA,NA,"9.2780758516153217",NA,"3.3138048897608301",NA,NA,NA,NA,NA,NA,NA,NA,"3.6450245161352304",NA,NA,NA,"7.9835018361875347",NA,"4.0508811758718064",NA
"1842",NA,"4.3484097150967314",NA,NA,NA,NA,NA,NA,NA,"6.0323869823539802",NA,NA,"5.9634037604733097",NA,"10.076107087374657",NA,NA,NA,NA,NA,NA,NA,NA,"9.0500051224047002",NA,"3.3316808626666332",NA,NA,NA,NA,NA,NA,NA,NA,"3.4422606868079852",NA,NA,NA,"7.8564657897035133",NA,"4.0159551258150747",NA
"1843",NA,"5.0528895322488339",NA,NA,NA,NA,NA,NA,NA,"6.2984164536875884",NA,NA,"6.1761478316257525",NA,"8.4995251846001825",NA,NA,NA,NA,NA,NA,NA,NA,"8.8911865007024655",NA,"3.2507240149975964",NA,NA,NA,NA,NA,NA,NA,NA,"3.5840883802580041",NA,NA,NA,"8.0336271186070203",NA,"4.0815334379980497",NA
"1844",NA,"5.7577540802828802",NA,NA,NA,NA,NA,NA,NA,"6.5246575556139268",NA,NA,"6.3480933194395535",NA,"8.2388718643173444",NA,NA,NA,NA,NA,NA,NA,NA,"8.9753575905539034",NA,"3.3100520535658351",NA,NA,NA,NA,NA,NA,NA,NA,"3.7611656317015267",NA,NA,NA,"8.3931908076408988",NA,"4.3087144302703297",NA
"1845",NA,"5.9281584643894201",NA,NA,NA,NA,NA,NA,NA,"6.6465493922348475",NA,NA,"6.563939430063753",NA,"7.9356564025606957",NA,NA,NA,NA,NA,NA,NA,NA,"8.9096489757235826",NA,"3.4505704800537487",NA,NA,NA,NA,NA,NA,NA,NA,"3.8749086684644301",NA,NA,NA,"8.7666009219149803",NA,"4.3780554090864472",NA
"1846",NA,"6.5661531721265334",NA,"6.0767565871717855",NA,NA,NA,NA,NA,"6.7177801546484801",NA,NA,"6.9652280500821568",NA,"8.6994843017948273",NA,NA,NA,NA,NA,NA,NA,NA,"8.9247855063057422",NA,"3.510539236022415",NA,NA,NA,NA,NA,NA,NA,NA,"3.6118985668570618",NA,NA,NA,"9.3043057651714314",NA,"4.4054703133290545",NA
"1847",NA,"7.6226971935421757",NA,"6.3217021123297163",NA,NA,NA,NA,NA,"6.6398966009110403",NA,NA,"7.5789723514792877",NA,"7.4128255605679616",NA,NA,NA,NA,NA,NA,NA,NA,"8.9847596195934862",NA,"3.3676986887513491",NA,NA,NA,NA,NA,NA,NA,NA,"3.6818996258511709",NA,NA,NA,"9.1186872848223786",NA,"4.5237337405352269",NA
"1848",NA,"8.7655805939526434",NA,"6.2927639989371897",NA,NA,NA,NA,NA,"6.9179900510743435",NA,NA,"5.9036973560193102",NA,"7.990593794127661",NA,NA,NA,NA,NA,NA,NA,NA,"9.1328905366676043",NA,"3.1780309229084382",NA,NA,NA,NA,NA,NA,NA,NA,"3.8564641489226719",NA,NA,NA,"9.5567837369076187",NA,"4.6441858346313865",NA
"1849",NA,"8.6534865792741211",NA,"6.4258575404389271",NA,NA,NA,NA,NA,"7.2379002882340213",NA,NA,"5.8793106765592009",NA,"8.1853294847631481",NA,NA,NA,NA,NA,NA,NA,NA,"9.4047615037115406",NA,"3.2587590884867992",NA,NA,NA,NA,NA,NA,NA,NA,"4.0874771673445727",NA,NA,NA,"9.7650604845162281",NA,"4.5218634534559374",NA
"1850",NA,"8.1317745608827412","6.7498538279714762","6.6298975489154177","6.4924451426852032",NA,NA,NA,NA,"7.5696626351869423",NA,NA,"6.1637741797646246",NA,"8.268376844685843",NA,NA,NA,NA,NA,NA,NA,NA,"9.5837945543514333",NA,"3.333020929744515",NA,NA,"6.54531959220951",NA,NA,NA,"7.0473746345844317",NA,"4.1069736927324412",NA,NA,NA,"9.6860374063983148",NA,"4.5403221846526565",NA
"1851",NA,"9.7293354720552987",NA,"6.7705425626512392","6.9404238575304822",NA,NA,NA,NA,"7.1297839247584127",NA,NA,"6.0479148254464166","9.2187547994318546","10.128092243719866",NA,NA,NA,NA,NA,NA,NA,NA,"9.7227056716305587",NA,"3.538233299122242",NA,NA,"7.0260805953762517",NA,NA,NA,"7.1126970554048601",NA,"4.0276104236749992","9.0255226169984795",NA,NA,"10.199945086924428",NA,"4.7322308413754222",NA
"1852",NA,"11.605504164599427",NA,"6.9079395893685014","6.7530324133771593",NA,NA,NA,NA,"7.2859517101372315",NA,NA,"6.8311040187975109","8.9407501954274498","8.5515374824054149",NA,NA,NA,NA,NA,NA,NA,NA,"9.611140954948981",NA,"3.4966229203146475",NA,NA,NA,NA,NA,NA,"7.4199868543458329",NA,"3.9194195649181944","9.7814643528454042",NA,NA,"10.351568325819386",NA,"4.9805817832592725",NA
"1853",NA,"12.838053054858165",NA,"7.0451241881932241","6.337205294326842",NA,NA,NA,NA,"7.2469361234702125",NA,NA,"7.5818726425361609","8.8566617749542687","9.3708567295585716",NA,NA,NA,NA,NA,NA,NA,NA,"9.3932998237786745",NA,"3.6575657777034412",NA,NA,NA,NA,NA,NA,"7.4050424740095488",NA,"3.9714285971290817","9.9326114127950671",NA,NA,"10.578488370017965",NA,"5.3325565056047122",NA
"1854",NA,"11.057325577615039",NA,"7.4357292919033906","6.1209751924206763",NA,NA,NA,NA,"7.1949151068204724",NA,NA,"8.4896767374355093","8.54588183749763","9.8179731837186619",NA,NA,NA,NA,NA,NA,NA,NA,"9.9707864893518519",NA,"3.7545486044491034",NA,NA,NA,NA,NA,NA,"7.4504618403905489",NA,"4.0101046913906391","9.1120327339786638",NA,NA,"10.700635273168153",NA,"5.3479024780480229",NA
"1855",NA,"10.432848153508901",NA,"7.4396494748460453","6.1791909890877212",NA,NA,NA,NA,"7.9153440772479815",NA,NA,"8.9365688315143785","8.3984105490927217","10.324077043066492",NA,NA,NA,NA,NA,NA,NA,NA,"9.6973965143687817",NA,"3.9426160101574008",NA,NA,"6.5115972604775445",NA,NA,NA,"7.6887596655977646",NA,"4.2376608736938826","10.34087023119279",NA,NA,"10.769972921800468",NA,"5.228032694810552",NA
"1856",NA,"12.922793836075519",NA,"7.7971559800535148","6.4037376333748934",NA,NA,NA,NA,"7.362628760386472",NA,NA,"9.261395462365007","8.5992027557563979","9.0397742355943329",NA,NA,NA,NA,NA,NA,NA,NA,"10.088571023844468",NA,"3.8584745893107915",NA,NA,NA,NA,NA,NA,"7.4445300884480723",NA,"4.2180606812267953","10.26774089808627",NA,NA,"11.170326297688119",NA,"5.3388196500492135",NA
"1857",NA,"11.274014771804643",NA,"7.947958694776899","6.8528309219492378",NA,NA,NA,NA,"7.3728053657505077",NA,NA,"8.927899772969667","9.3117306828757975","11.71800689595754",NA,"16.78728926306983",NA,NA,NA,NA,NA,NA,"9.9113667811025596",NA,"3.6375009921595747",NA,NA,NA,NA,NA,NA,"7.3459873313947499",NA,"4.3449281047453026","11.193028100783224",NA,NA,"11.087281481406787",NA,"5.2201497757302091",NA
"1858",NA,"9.5007000129019747",NA,"7.9486316094357159","7.2936076681425739",NA,NA,NA,NA,"7.2282460966097073",NA,NA,"8.3190519360803972","9.621862778419711","11.297685316262482",NA,NA,NA,NA,NA,NA,NA,NA,"9.6385544170214086",NA,"3.7673880382246905",NA,NA,NA,NA,NA,NA,"7.4615885845883065",NA,"4.490242439699986","13.129502813371843",NA,NA,"11.027843641763647",NA,"5.245600303218934",NA
"1859",NA,"12.363718368101933",NA,"7.8976788427085642","7.235391871475529",NA,NA,NA,NA,"7.6113799396958228",NA,NA,"8.3228118835484111","9.9184720724236808","11.117151175668045",NA,NA,NA,NA,NA,NA,NA,NA,"9.293647330940253",NA,"3.8422294923575828",NA,NA,NA,NA,NA,NA,"7.795530810870952",NA,"4.7737033254254184","12.833766530995627",NA,NA,"11.399131806413687",NA,"5.39081819045985",NA
"1860",NA,"12.056065794129966","7.272852535128675","8.2418775675688849","7.4266723462386741",NA,"6.811325584118225",NA,NA,"7.4531903108748141",NA,"4.0684158595202264","8.8488485956423144","9.9188835557776223","10.926951700313593",NA,NA,NA,NA,NA,NA,NA,NA,"9.7407678378138076","11.572783723053407","3.9719565079277768",NA,NA,NA,"7.5005067716184852",NA,NA,"8.0447868307093184",NA,"4.8991683291971073","11.506155520402947",NA,NA,"11.505550998475107",NA,"5.5364573726587425",NA
"1861",NA,"11.871083444568418",NA,"8.3056245541813674","7.3601400071906236",NA,"6.7538413336233916",NA,NA,"7.4988341246648798",NA,"4.0504281932525883","9.0219887492658586","9.7315948508574994","11.631997057687292",NA,NA,NA,"6.0293301335912766",NA,NA,NA,NA,"9.4719862105925969","13.502986518096652","3.8560086315705644",NA,NA,"6.259046238530126","7.0316810365622304",NA,NA,"8.1295042962859831",NA,"4.8504612663278523","12.190345599253583",NA,NA,"11.67071251092181",NA,"5.3901895299701765",NA
"1862",NA,"11.395794372438376",NA,"8.4638766581694949","7.0108452271883568",NA,"6.670870538410786",NA,NA,"7.6397134828533142",NA,"3.792077864827013","9.3319359950985081","9.8177726941764618","11.739880442640281",NA,NA,NA,"6.1362277827531209",NA,NA,NA,NA,"9.8481956939074511","16.326613606998588","4.1868353495046211",NA,NA,NA,"7.0831161939494125",NA,NA,"8.149258572643495",NA,"4.5130695312367921","12.978844659457659",NA,NA,"11.690645005455787",NA,"5.3877691309071478",NA
"1863",NA,"11.35673864945589",NA,"8.6445286914807422","7.1688595324274775",NA,"6.8641279997561417",NA,NA,"8.0106010250568911",NA,"4.0542168240346594","9.5792613601126035","10.261567961948728","10.488602695686739",NA,NA,NA,"6.2609740309584039",NA,NA,NA,NA,"10.033454963022786","15.632919038753288","4.1912791784291583",NA,NA,NA,"7.5188208104082594",NA,NA,"8.3030124013896849",NA,"4.8246248062072778","13.296061244776988",NA,NA,"11.887850796281803",NA,"5.4845772865721623",NA
"1864",NA,"12.074106487984492",NA,"8.870120193508356","7.2686580409995534",NA,"7.1638894527140886",NA,NA,"7.8634011026636648",NA,"4.1055632998465628","9.732094832896605","10.565588056921159","9.5324047189647771",NA,NA,NA,"6.2409997928469085",NA,NA,NA,NA,"10.434185934881333","17.345892801687203","4.3442579056235893",NA,NA,NA,"7.8960841518000366",NA,NA,"8.2706656184174818",NA,"4.927148252762751","12.762730537624822",NA,NA,"11.993508470938343",NA,"5.2690259382525007",NA
"1865",NA,"11.49278083106905",NA,"8.804671468981546","7.8092332957649671",NA,"7.3414271109305975",NA,NA,"8.057444926863754",NA,"4.0229497235426761","9.5509287778487071","10.647895209151116","10.19139706797764",NA,NA,NA,"6.5683986879740388",NA,NA,NA,NA,"10.453605731984686","17.54174115963934","4.5234666348931656",NA,NA,"6.3195752164642185","7.6657808943537944",NA,NA,"7.9953368967596052",NA,"5.0729731409456438","13.476286618288562",NA,NA,"12.43079079392214",NA,"5.0164968780788648",NA
"1866",NA,"11.843051346839987",NA,"9.0024834516618153","8.0919957367191824",NA,"7.4328934210491271",NA,NA,"7.979009065631911",NA,"4.0629482701966175","9.9373552701400367","10.561860295590034","9.7269406615919927",NA,NA,NA,"6.6419918152829656",NA,NA,NA,NA,"10.847222409712558","18.204076437229375","4.5614433216139325",NA,NA,"6.5215883940208714","8.8097916486568053",NA,NA,"8.3681745684933109",NA,"4.9607446591457229","13.375795859784281",NA,NA,"12.43135794269754",NA,"5.2003806348149846",NA
"1867",NA,"12.974163766345377",NA,"8.9835202845942348","8.7656356695806981",NA,"7.0775700603852787",NA,NA,"7.9032594964613834",NA,"3.751902523099699","9.7757716842050844","10.187229264534496","10.272611592240208",NA,"16.389956972819657",NA,"6.2799156106242435",NA,NA,NA,NA,"10.47442185860781","16.970985910164408","4.6482951277941567",NA,NA,"6.6725990575657637","8.8963828777333411",NA,NA,"8.3123567594090346",NA,"5.0556081419625274","11.672383293629442",NA,NA,"12.170577250245479",NA,"5.4537126658640096",NA
"1868",NA,"13.180026824683519",NA,"9.2436733285906278","8.7656356695806981",NA,"7.3641541635803875",NA,NA,"7.9570330483975926",NA,"4.2342486045871608","10.437651888358134","10.51537807502582","10.391620629771655",NA,"17.203595891392162",NA,"6.3858766243389082",NA,NA,NA,NA,"10.539337322538323","17.843740078535859","4.6205353549729438",NA,NA,"6.7034199982373313","9.7936071150025654",NA,NA,"7.3906558718705391",NA,"4.349778111655775","13.366013955716713",NA,NA,"12.462447807920356",NA,"5.8455018818509039",NA
"1869",NA,"12.910277092363641",NA,"9.5800305159353503","8.7656356695806981",NA,"8.0282615860986208",NA,NA,"8.3300827711384358",NA,"4.6381854525917259","9.786281751503104","10.78062036503248","10.248865208037365",NA,NA,NA,"6.4891194398838108",NA,NA,NA,NA,"10.883828545470058","17.114980565304243","4.7828797456904528",NA,NA,"6.8384549794071186","9.9592891137141955",NA,NA,"7.5878779902396021",NA,"4.8637401805976133","14.422206507322848",NA,NA,"12.592871767224654",NA,"6.2345277913655437",NA
